,categories,geocodes,link,name,popularity,rating
26,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.112559, 'longitude': 8.670939}, 'roof': {'latitude': 50.112559, 'longitude': 8.670939}}",/v3/places/4b62c643f964a52027522ae3,Taunusanlage,0.9814172585819996,8.2
27,"[{'id': 16016, 'name': 'Fountain', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.114807, 'longitude': 8.683716}, 'roof': {'latitude': 50.114807, 'longitude': 8.683716}}",/v3/places/58271fd20b057e6915993e7f,Brunnen auf der Zeil,0.995029765768439,8.1
28,"[{'id': 10056, 'name': 'Zoo', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/zoo_', 'suffix': '.png'}}]","{'main': {'latitude': 50.11593, 'longitude': 8.69962}}",/v3/places/4b5021d4f964a5203b1d27e3,Zoo Frankfurt,0.9968101481797444,8.1
29,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.116928, 'longitude': 8.679639}, 'roof': {'latitude': 50.116928, 'longitude': 8.679639}}",/v3/places/4dcd90bc45ddbe15f8730e5c,Eschenheimer Turm,0.9903191706385267,8.1
30,"[{'id': 10027, 'name': 'Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_', 'suffix': '.png'}}]","{'main': {'latitude': 50.11754, 'longitude': 8.651744}, 'roof': {'latitude': 50.117412, 'longitude': 8.652123}}",/v3/places/4b1b8d66f964a520f2fb23e3,Senckenberg Forschungsinstitut und Naturmuseum (Senckenberg Naturmuseum),0.9819921737356503,8.0
31,"[{'id': 10030, 'name': 'History Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_', 'suffix': '.png'}}]","{'main': {'latitude': 50.107103, 'longitude': 8.674342}, 'roof': {'latitude': 50.107103, 'longitude': 8.674342}}",/v3/places/4b058850f964a52014be22e3,Jüdisches Museum,0.9821219932864746,8.0
32,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.116918, 'longitude': 8.691644}, 'roof': {'latitude': 50.116918, 'longitude': 8.691644}}",/v3/places/4c9f3a1e542b224b2163fb9f,Friedberger Anlage,0.987778416572393,7.9
33,"[{'id': 10004, 'name': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}}]","{'main': {'latitude': 50.109216, 'longitude': 8.697418}, 'roof': {'latitude': 50.109216, 'longitude': 8.697418}}",/v3/places/55e1db5c498e25aa1fc3f820,KVFM – Kunstverein Familie Montez,0.9746666419391332,7.9
34,"[{'id': 10047, 'name': 'Public Art', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.109028, 'longitude': 8.672898}}",/v3/places/4cb1c444562d224be24f2188,Euro-Skulptur (Euro-Skulptur - €),0.9957345004729141,7.9
35,"[{'id': 10027, 'name': 'Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_', 'suffix': '.png'}}]","{'main': {'latitude': 50.106503, 'longitude': 8.680777}, 'roof': {'latitude': 50.106412, 'longitude': 8.680732}}",/v3/places/4b058850f964a52019be22e3,Museum für Angewandte Kunst Frankfurt,0.9774299438066801,7.9
36,"[{'id': 17065, 'name': 'Farmers Market', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}}, {'id': 17070, 'name': 'Organic Grocery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]","{'main': {'latitude': 50.12661, 'longitude': 8.702227}, 'roof': {'latitude': 50.12661, 'longitude': 8.702227}}",/v3/places/4e3cdf821838cb1b82e92663,Alnatura,0.9743328202370134,7.9
37,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.108827, 'longitude': 8.633235}, 'roof': {'latitude': 50.108827, 'longitude': 8.633235}}",/v3/places/4e072e9614959022c894e282,Europagarten,0.9888169729789877,7.7
38,"[{'id': 10010, 'name': 'Comedy Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/comedyclub_', 'suffix': '.png'}}, {'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.116254, 'longitude': 8.699311}, 'roof': {'latitude': 50.116254, 'longitude': 8.699311}}",/v3/places/4b058851f964a52080be22e3,Fritz Rémond Theater im Zoo,0.987926781773335,7.7
39,"[{'id': 10042, 'name': 'Opera House', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_operahouse_', 'suffix': '.png'}}, {'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.119092, 'longitude': 8.700694}, 'roof': {'latitude': 50.119092, 'longitude': 8.700694}}",/v3/places/4b058851f964a52086be22e3,Die KÄS,0.9726637117264145,7.7
40,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.098108, 'longitude': 8.693769}, 'roof': {'latitude': 50.098108, 'longitude': 8.693769}}",/v3/places/4b05884ff964a520a8bd22e3,ELEMENTS Henninger Turm,0.9965134177778602,7.7
41,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.111846, 'longitude': 8.694255}}",/v3/places/4d8f52941d06b1f7c0365c3b,Obermainanlage,0.9612024999536358,7.7
42,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.113592, 'longitude': 8.678963}, 'roof': {'latitude': 50.113592, 'longitude': 8.678963}}",/v3/places/4ba07ce5f964a520956f37e3,Frankfurt - Hauptwache,0.9990727174941118,7.7
43,"[{'id': 10040, 'name': 'Jazz and Blues Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_jazzclub_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.119889, 'longitude': 8.698864}, 'roof': {'latitude': 50.119889, 'longitude': 8.698864}}",/v3/places/4d03d33e54d0236a4a6aebd5,Mampf,0.9683611208990931,7.7
44,"[{'id': 12101, 'name': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}}]","{'main': {'latitude': 50.11124231510815, 'longitude': 8.680722713470459}}",/v3/places/4b05884ff964a520a0bd22e3,Paulskirche,0.9920624617495967,7.6
45,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.11234, 'longitude': 8.676872}}",/v3/places/4db45ffbf7b121c29f4a5c88,Roßmarkt,0.9838467387474268,7.6
46,"[{'id': 10051, 'name': 'Stadium', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_', 'suffix': '.png'}}]","{'main': {'latitude': 50.067926, 'longitude': 8.645927}, 'roof': {'latitude': 50.067926, 'longitude': 8.645927}}",/v3/places/58e7dd814988da41d5836b35,Gästeblock,0.9786910480146882,7.6
47,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 50.097621, 'longitude': 8.646723}, 'roof': {'latitude': 50.097621, 'longitude': 8.646723}}",/v3/places/4b05884ef964a52093bd22e3,Tanzhaus West,0.9840136495984867,7.5
48,"[{'id': 10037, 'name': 'Concert Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.099335, 'longitude': 8.518815}, 'roof': {'latitude': 50.099335, 'longitude': 8.518815}}",/v3/places/4b058852f964a520a1be22e3,Jahrhunderthalle Frankfurt,0.9825856345394188,7.5
49,"[{'id': 10043, 'name': 'Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.11899, 'longitude': 8.702233}, 'roof': {'latitude': 50.11899, 'longitude': 8.702233}}",/v3/places/4c66ee619cedd13a132177a1,Theater Willy Praml,0.9851263886055526,7.4
50,"[{'id': 16045, 'name': 'Roof Deck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_roofdeck_', 'suffix': '.png'}}]","{'drop_off': {'latitude': 50.11771, 'longitude': 8.679746}, 'main': {'latitude': 50.117663, 'longitude': 8.679735}}",/v3/places/4bc5f482bf29c9b6b4f8f82a,Terrace Bar Level 7,0.9826969084401254,7.4
51,"[{'id': 17065, 'name': 'Farmers Market', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}}, {'id': 17069, 'name': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]","{'main': {'latitude': 50.123406, 'longitude': 8.692233}}",/v3/places/4c40810faf052d7f42dc7b79,Friedberger Markt,0.9807125238775245,7.3
52,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.109326, 'longitude': 8.674284}, 'roof': {'latitude': 50.109326, 'longitude': 8.674284}}",/v3/places/50229499e4b0dfad8a460303,Willy-Brandt-Platz,0.9829565475417741,7.3
53,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.177748, 'longitude': 8.640293}}",/v3/places/4e4e04962271a1bdc3caa48a,Bonifatiuspark,0.9726266204261791,7.2
54,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.176698, 'longitude': 8.629115}}",/v3/places/4d580eb8e319a1cda2da0b34,Riedbergplatz,0.9624821498117616,7.2
55,"[{'id': 10017, 'name': 'Fair', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/fair_', 'suffix': '.png'}}]","{'main': {'latitude': 50.123496, 'longitude': 8.723417}, 'roof': {'latitude': 50.123496, 'longitude': 8.723417}}",/v3/places/4f748c46e4b0c97e39afc319,Dippemess,0.9765212069509097,7.2
56,"[{'id': 10030, 'name': 'History Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_', 'suffix': '.png'}}]","{'main': {'latitude': 50.070638, 'longitude': 8.651601}, 'roof': {'latitude': 50.070638, 'longitude': 8.651601}}",/v3/places/4e08ad7914959022c89dcfcd,Eintracht Frankfurt Museum,0.9823074497876523,7.1
57,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.120184, 'longitude': 8.650858}}",/v3/places/4b05884ff964a520d0bd22e3,Bockenheimer Warte,0.9832718235937761,7.0
58,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]","{'main': {'latitude': 50.12046, 'longitude': 8.721616}}",/v3/places/4b058850f964a520f4bd22e3,Ostpark,0.9897998924352294,7.0
59,"[{'id': 10006, 'name': 'Bowling Alley', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/bowling_', 'suffix': '.png'}}]","{'main': {'latitude': 50.164568, 'longitude': 8.663173}, 'roof': {'latitude': 50.164568, 'longitude': 8.663173}}",/v3/places/4c8aa759106d76b0812df10b,Brunswick Bowling Eschersheim,0.9939912093618442,6.8
60,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.114117, 'longitude': 8.687599}, 'roof': {'latitude': 50.114117, 'longitude': 8.687599}}",/v3/places/4b05884ef964a52057bd22e3,Nachtleben,0.992507557352423,6.7
61,"[{'id': 10024, 'name': 'Movie Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_', 'suffix': '.png'}}, {'id': 10024, 'name': 'Movie Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_', 'suffix': '.png'}}]","{'main': {'latitude': 50.118201, 'longitude': 8.679415}, 'roof': {'latitude': 50.118201, 'longitude': 8.679415}}",/v3/places/4b3f9d04f964a52060aa25e3,CineStar Metropolis,0.9811205281801153,6.4
62,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]","{'main': {'latitude': 50.156698, 'longitude': 8.656813}}",/v3/places/4ff31de1e4b07e2ae434e935,Weißer Stein,0.9919326421987723,6.3
63,"[{'id': 10028, 'name': 'Art Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_', 'suffix': '.png'}}]","{'main': {'latitude': 50.108031, 'longitude': 8.687397}, 'roof': {'latitude': 50.108031, 'longitude': 8.687397}}",/v3/places/4b058850f964a52023be22e3,Portikus,0.9691956751543925,6.1
64,"[{'id': 10001, 'name': 'Amusement Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/themepark_', 'suffix': '.png'}}, {'id': 13005, 'name': 'Beach Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13032, 'name': 'Cafe, Coffee, and Tea House', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 50.113373, 'longitude': 8.684896}, 'roof': {'latitude': 50.113373, 'longitude': 8.684896}}",/v3/places/5d0296fd4fa0730030331746,Citybeach,0.9762801134993787,5.9
65,"[{'id': 16026, 'name': 'Monument', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_monument_', 'suffix': '.png'}}]","{'main': {'latitude': 50.103084, 'longitude': 8.6444}, 'roof': {'latitude': 50.103084, 'longitude': 8.6444}}",/v3/places/4e29b17c8877f9158a82164c,Galluswarte,0.9928042877543072,4.8
66,"[{'id': 12101, 'name': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}}]","{'main': {'latitude': 50.112948, 'longitude': 8.681265}, 'roof': {'latitude': 50.112948, 'longitude': 8.681265}}",/v3/places/4ca8378797c8a1cd50df82a5,Liebfrauenkirche,0.992192281300421,
67,"[{'id': 12101, 'name': 'Church', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_church_', 'suffix': '.png'}}]","{'main': {'latitude': 50.110695, 'longitude': 8.685066}, 'roof': {'latitude': 50.110695, 'longitude': 8.685066}}",/v3/places/4dbe50886e810768bf8ae372,Imperial Cathedral of Saint Bartholomew (Kaiserdom St. Bartholomäus),0.9965876003783313,
